date,I,S,inc,R,cases,ran_cases,index
1945-01-29,231.907,195452,28.8716,2.20432e+06,23.2271,21.0522,0
1945-01-30,232.959,195553,29.0206,2.20421e+06,23.3469,21.4682,0
1945-01-31,234.035,195654,29.1723,2.20411e+06,23.469,19.3546,0
1945-02-01,235.135,195755,29.327,2.20401e+06,23.5934,19.8778,0
1945-02-02,236.258,195855,29.4846,2.20391e+06,23.7202,20.4182,0
1945-02-03,237.405,195955,29.6451,2.20381e+06,23.8493,19.7597,0
1945-02-04,238.576,196056,29.8084,2.20371e+06,23.9807,21.7221,0
1945-02-05,239.772,196156,29.9747,2.2036e+06,24.1145,22.4079,0
1945-02-06,240.99,196255,30.1438,2.2035e+06,24.2506,27.2639,0
1945-02-07,242.233,196355,30.3159,2.2034e+06,24.389,23.8311,0
1945-02-08,243.5,196455,30.4908,2.2033e+06,24.5297,22.2331,0
1945-02-09,244.791,196554,30.6687,2.2032e+06,24.6728,24.3024,0
1945-02-10,246.106,196653,30.8495,2.2031e+06,24.8183,25.3942,0
1945-02-11,247.445,196752,31.0332,2.203e+06,24.966,21.3649,0
1945-02-12,248.808,196851,31.2198,2.2029e+06,25.1162,27.7452,0
1945-02-13,250.195,196949,31.4093,2.2028e+06,25.2686,23.0243,0
1945-02-14,251.606,197047,31.6017,2.2027e+06,25.4234,24.9437,0
1945-02-15,253.041,197146,31.7971,2.2026e+06,25.5806,30.2873,0
1945-02-16,254.5,197244,31.9954,2.2025e+06,25.7401,24.5235,0
1945-02-17,255.984,197341,32.1966,2.2024e+06,25.902,24.2213,0
1945-02-18,257.491,197439,32.4007,2.2023e+06,26.0662,26.0794,0
1945-02-19,259.023,197536,32.6077,2.2022e+06,26.2327,28.6551,0
1945-02-20,260.579,197633,32.8176,2.20211e+06,26.4016,24.224,0
1945-02-21,262.159,197730,33.0305,2.20201e+06,26.5728,22.123,0
1945-02-22,263.763,197827,33.2462,2.20191e+06,26.7464,28.8309,0
1945-02-23,265.392,197923,33.4649,2.20181e+06,26.9223,25.5558,0
1945-02-24,267.044,198019,33.6865,2.20171e+06,27.1006,28.1395,0
1945-02-25,268.721,198115,33.911,2.20162e+06,27.2812,27.7951,0
1945-02-26,270.422,198211,34.1384,2.20152e+06,27.4641,23.3652,0
1945-02-27,272.147,198307,34.3687,2.20142e+06,27.6494,29.2768,0
1945-02-28,273.896,198402,34.6019,2.20132e+06,27.837,29.8089,0
1945-03-01,275.67,198497,34.8379,2.20123e+06,28.027,24.2603,0
1945-03-02,277.467,198592,35.0769,2.20113e+06,28.2192,27.6698,0
1945-03-03,279.289,198686,35.3188,2.20103e+06,28.4138,28.8568,0
1945-03-04,281.135,198781,35.5635,2.20094e+06,28.6107,27.6403,0
1945-03-05,283.005,198875,35.8111,2.20084e+06,28.8099,29.0034,0
1945-03-06,284.899,198969,36.0616,2.20075e+06,29.0114,30.1484,0
1945-03-07,286.816,199062,36.3149,2.20065e+06,29.2152,33.1764,0
1945-03-08,288.758,199155,36.5711,2.20056e+06,29.4213,30.0567,0
1945-03-09,290.724,199248,36.8302,2.20046e+06,29.6297,24.6036,0
1945-03-10,292.714,199341,37.092,2.20037e+06,29.8403,27.9755,0
1945-03-11,294.727,199434,37.3567,2.20027e+06,30.0533,28.1251,0
1945-03-12,296.764,199526,37.6242,2.20018e+06,30.2685,28.4511,0
1945-03-13,298.825,199618,37.8945,2.20008e+06,30.4859,33.115,0
1945-03-14,300.91,199709,38.1676,2.19999e+06,30.7057,31.477,0
1945-03-15,303.018,199801,38.4435,2.1999e+06,30.9276,31.4254,0
1945-03-16,305.15,199892,38.7222,2.1998e+06,31.1518,29.2548,0
1945-03-17,307.305,199983,39.0036,2.19971e+06,31.3782,35.0527,0
1945-03-18,309.484,200073,39.2877,2.19962e+06,31.6068,30.462,0
1945-03-19,311.686,200164,39.5746,2.19952e+06,31.8376,27.3465,0
1945-03-20,313.911,200253,39.8643,2.19943e+06,32.0706,31.3003,0
1945-03-21,316.16,200343,40.1566,2.19934e+06,32.3058,31.4388,0
1945-03-22,318.431,200432,40.4516,2.19925e+06,32.5431,30.1242,0
1945-03-23,320.726,200522,40.7493,2.19916e+06,32.7826,32.3118,0
1945-03-24,323.043,200610,41.0496,2.19907e+06,33.0242,31.7468,0
1945-03-25,325.383,200699,41.3526,2.19898e+06,33.268,29.5092,0
1945-03-26,327.746,200787,41.6582,2.19889e+06,33.5138,36.0924,0
1945-03-27,330.132,200875,41.9664,2.1988e+06,33.7618,34.31,0
1945-03-28,332.539,200962,42.2772,2.19871e+06,34.0118,34.6596,0
1945-03-29,334.969,201049,42.5906,2.19862e+06,34.2639,33.3116,0
1945-03-30,337.421,201136,42.9065,2.19853e+06,34.5181,31.0411,0
1945-03-31,339.896,201223,43.2249,2.19844e+06,34.7743,29.5262,0
1945-04-01,342.392,201309,43.5459,2.19835e+06,35.0325,34.0235,0
1945-04-02,344.91,201395,43.8693,2.19826e+06,35.2927,36.9831,0
1945-04-03,347.449,201480,44.1952,2.19817e+06,35.5548,35.9192,0
1945-04-04,350.01,201566,44.5236,2.19808e+06,35.819,35.4376,0
1945-04-05,352.593,201651,44.8544,2.198e+06,36.0851,36.6403,0
1945-04-06,355.196,201735,45.1875,2.19791e+06,36.3531,35.7733,0
1945-04-07,357.821,201819,45.5231,2.19782e+06,36.6231,38.9341,0
1945-04-08,360.466,201903,45.8609,2.19774e+06,36.8949,33.0384,0
1945-04-09,363.132,201987,46.2012,2.19765e+06,37.1686,36.9421,0
1945-04-10,365.818,202070,46.5437,2.19756e+06,37.4442,34.725,0
1945-04-11,368.525,202153,46.8885,2.19748e+06,37.7215,36.1661,0
1945-04-12,371.252,202235,47.2355,2.19739e+06,38.0007,39.0156,0
1945-04-13,373.999,202317,47.5848,2.19731e+06,38.2817,39.8013,0
1945-04-14,376.765,202399,47.9362,2.19722e+06,38.5645,37.984,0
1945-04-15,379.552,202481,48.2899,2.19714e+06,38.849,41.8602,0
1945-04-16,382.357,202562,48.6456,2.19706e+06,39.1352,41.0577,0
1945-04-17,385.182,202642,49.0035,2.19697e+06,39.4231,36.3711,0
1945-04-18,388.025,202723,49.3635,2.19689e+06,39.7127,39.3533,0
1945-04-19,390.888,202803,49.7256,2.19681e+06,40.004,42.6179,0
1945-04-20,393.768,202882,50.0897,2.19672e+06,40.2969,35.7153,0
1945-04-21,396.668,202962,50.4558,2.19664e+06,40.5914,43.918,0
1945-04-22,399.585,203041,50.8238,2.19656e+06,40.8875,38.8003,0
1945-04-23,402.52,203119,51.1938,2.19648e+06,41.1852,38.1358,0
1945-04-24,405.473,203197,51.5658,2.1964e+06,41.4844,42.3192,0
1945-04-25,408.443,203275,51.9396,2.19632e+06,41.7851,41.141,0
1945-04-26,411.431,203352,52.3153,2.19624e+06,42.0874,39.8909,0
1945-04-27,414.436,203429,52.6928,2.19616e+06,42.3911,38.5147,0
1945-04-28,417.457,203506,53.0722,2.19608e+06,42.6963,43.7033,0
1945-04-29,420.495,203582,53.4533,2.196e+06,43.0029,41.8025,0
1945-04-30,423.549,203658,53.8361,2.19592e+06,43.3109,43.1959,0
1945-05-01,426.619,203733,54.2207,2.19584e+06,43.6203,45.1074,0
1945-05-02,429.706,203808,54.607,2.19576e+06,43.931,44.2095,0
1945-05-03,432.807,203883,54.9949,2.19568e+06,44.2431,44.9247,0
1945-05-04,435.925,203957,55.3845,2.19561e+06,44.5565,40.044,0
1945-05-05,439.057,204031,55.7757,2.19553e+06,44.8712,38.1279,0
1945-05-06,442.204,204105,56.1684,2.19545e+06,45.1872,47.8418,0
1945-05-07,445.366,204178,56.5627,2.19538e+06,45.5044,48.4421,0
1945-05-08,448.543,204251,56.9586,2.1953e+06,45.8229,45.5466,0
1945-05-09,451.734,204323,57.3559,2.19523e+06,46.1425,48.184,0
1945-05-10,454.938,204395,57.7547,2.19515e+06,46.4634,49.8807,0
1945-05-11,458.157,204466,58.155,2.19508e+06,46.7854,47.8582,0
1945-05-12,461.389,204537,58.5567,2.195e+06,47.1085,49.3759,0
1945-05-13,464.635,204608,58.9597,2.19493e+06,47.4328,48.1733,0
1945-05-14,467.893,204678,59.3642,2.19485e+06,47.7582,44.4059,0
1945-05-15,471.165,204748,59.77,2.19478e+06,48.0847,47.1331,0
1945-05-16,474.449,204818,60.1771,2.19471e+06,48.4122,49.379,0
1945-05-17,477.746,204887,60.5856,2.19464e+06,48.7408,51.3582,0
1945-05-18,481.055,204955,60.9953,2.19456e+06,49.0704,43.491,0
1945-05-19,484.376,205023,61.4062,2.19449e+06,49.401,44.6727,0
1945-05-20,487.709,205091,61.8185,2.19442e+06,49.7326,49.6299,0
1945-05-21,491.053,205159,62.2319,2.19435e+06,50.0652,49.8575,0
1945-05-22,494.409,205226,62.6465,2.19428e+06,50.3988,52.6422,0
1945-05-23,497.777,205292,63.0624,2.19421e+06,50.7333,46.9807,0
1945-05-24,501.155,205358,63.4793,2.19414e+06,51.0688,54.0855,0
1945-05-25,504.545,205424,63.8975,2.19407e+06,51.4052,45.2179,0
1945-05-26,507.945,205489,64.3168,2.194e+06,51.7425,52.8557,0
1945-05-27,511.356,205554,64.7372,2.19393e+06,52.0807,50.3317,0
1945-05-28,514.777,205618,65.1587,2.19387e+06,52.4198,53.497,0
1945-05-29,518.209,205682,65.5813,2.1938e+06,52.7598,46.0675,0
1945-05-30,521.651,205746,66.005,2.19373e+06,53.1007,56.323,0
1945-05-31,525.102,205809,66.4298,2.19367e+06,53.4424,54.5589,0
1945-06-01,528.564,205872,66.8556,2.1936e+06,53.785,54.4078,0
1945-06-02,532.036,205934,67.2826,2.19353e+06,54.1285,54.1409,0
1945-06-03,535.517,205996,67.7105,2.19347e+06,54.4728,53.0427,0
1945-06-04,539.007,206058,68.1395,2.1934e+06,54.8179,53.4393,0
1945-06-05,542.508,206119,68.5696,2.19334e+06,55.1639,48.2216,0
1945-06-06,546.017,206179,69.0007,2.19327e+06,55.5108,53.1909,0
1945-06-07,549.536,206239,69.4329,2.19321e+06,55.8584,54.6112,0
1945-06-08,553.064,206299,69.8661,2.19315e+06,56.207,51.4216,0
1945-06-09,556.601,206358,70.3004,2.19309e+06,56.5563,56.0153,0
1945-06-10,560.148,206417,70.7357,2.19302e+06,56.9065,61.4437,0
1945-06-11,563.703,206475,71.1721,2.19296e+06,57.2576,52.6172,0
1945-06-12,567.268,206533,71.6096,2.1929e+06,57.6095,56.292,0
1945-06-13,570.841,206591,72.0481,2.19284e+06,57.9623,52.2559,0
1945-06-14,574.424,206648,72.4877,2.19278e+06,58.316,60.212,0
1945-06-15,578.016,206704,72.9284,2.19272e+06,58.6705,59.6207,0
1945-06-16,581.617,206761,73.3702,2.19266e+06,59.026,61.3549,0
1945-06-17,585.227,206816,73.8132,2.1926e+06,59.3823,58.7566,0
1945-06-18,588.846,206872,74.2572,2.19254e+06,59.7396,61.9007,0
1945-06-19,592.474,206927,74.7025,2.19248e+06,60.0978,64.5183,0
1945-06-20,596.112,206981,75.1489,2.19242e+06,60.4569,66.6582,0
1945-06-21,599.758,207035,75.5966,2.19237e+06,60.8171,59.8659,0
1945-06-22,603.415,207088,76.0454,2.19231e+06,61.1782,65.5863,0
1945-06-23,607.081,207141,76.4955,2.19225e+06,61.5403,59.0234,0
1945-06-24,610.756,207194,76.9469,2.1922e+06,61.9034,60.4549,0
1945-06-25,614.442,207246,77.3996,2.19214e+06,62.2676,66.2355,0
1945-06-26,618.137,207298,77.8537,2.19208e+06,62.6329,68.1564,0
1945-06-27,621.843,207349,78.3091,2.19203e+06,62.9993,57.7068,0
1945-06-28,625.559,207400,78.7659,2.19197e+06,63.3668,63.5069,0
1945-06-29,629.285,207450,79.2242,2.19192e+06,63.7355,65.5423,0
1945-06-30,633.022,207500,79.6839,2.19187e+06,64.1053,63.1611,0
1945-07-01,636.77,207549,80.1452,2.19181e+06,64.4764,63.1806,0
1945-07-02,640.529,207598,80.6081,2.19176e+06,64.8488,72.5356,0
1945-07-03,644.3,207647,81.0725,2.19171e+06,65.2224,66.4523,0
1945-07-04,648.082,207694,81.5386,2.19166e+06,65.5974,68.909,0
1945-07-05,651.877,207742,82.0065,2.19161e+06,65.9738,73.2005,0
1945-07-06,655.683,207789,82.476,2.19156e+06,66.3516,57.4621,0
1945-07-07,659.502,207836,82.9474,2.1915e+06,66.7308,70.2708,0
1945-07-08,663.335,207882,83.4207,2.19146e+06,67.1115,62.4169,0
1945-07-09,667.18,207927,83.8958,2.19141e+06,67.4938,70.0393,0
1945-07-10,671.039,207972,84.373,2.19136e+06,67.8776,73.3127,0
1945-07-11,674.912,208017,84.8522,2.19131e+06,68.2632,59.7922,0
1945-07-12,678.799,208061,85.3335,2.19126e+06,68.6504,68.691,0
1945-07-13,682.701,208105,85.8169,2.19121e+06,69.0393,72.5169,0
1945-07-14,686.619,208148,86.3026,2.19117e+06,69.43,69.265,0
1945-07-15,690.552,208191,86.7906,2.19112e+06,69.8226,70.4597,0
1945-07-16,694.501,208233,87.281,2.19107e+06,70.2171,72.2255,0
1945-07-17,698.467,208275,87.7738,2.19103e+06,70.6136,67.2416,0
1945-07-18,702.45,208316,88.2692,2.19098e+06,71.0121,70.1354,0
1945-07-19,706.45,208357,88.7671,2.19094e+06,71.4127,69.0557,0
1945-07-20,710.469,208397,89.2677,2.19089e+06,71.8154,74.6625,0
1945-07-21,714.506,208436,89.7711,2.19085e+06,72.2204,78.5458,0
1945-07-22,718.563,208476,90.2773,2.19081e+06,72.6277,75.6731,0
1945-07-23,722.64,208514,90.7865,2.19076e+06,73.0373,73.1368,0
1945-07-24,726.737,208553,91.2987,2.19072e+06,73.4493,77.0973,0
1945-07-25,730.854,208590,91.8139,2.19068e+06,73.8639,69.387,0
1945-07-26,734.994,208627,92.3324,2.19064e+06,74.281,74.844,0
1945-07-27,739.156,208664,92.8542,2.1906e+06,74.7007,76.6773,0
1945-07-28,743.341,208700,93.3793,2.19056e+06,75.1232,73.6681,0
1945-07-29,747.549,208736,93.9079,2.19052e+06,75.5485,75.5516,0
1945-07-30,751.782,208771,94.4402,2.19048e+06,75.9766,70.659,0
1945-07-31,756.04,208805,94.9761,2.19044e+06,76.4078,74.6072,0
1945-08-01,760.324,208839,95.5158,2.1904e+06,76.8419,81.0445,0
1945-08-02,764.634,208872,96.0593,2.19036e+06,77.2793,77.1558,0
1945-08-03,768.972,208905,96.6069,2.19033e+06,77.7198,78.7194,0
1945-08-04,773.337,208938,97.1586,2.19029e+06,78.1636,88.1784,0
1945-08-05,777.732,208969,97.7146,2.19025e+06,78.6109,80.5652,0
1945-08-06,782.156,209000,98.2748,2.19022e+06,79.0616,79.6219,0
1945-08-07,786.611,209031,98.8396,2.19018e+06,79.5159,68.6297,0
1945-08-08,791.097,209061,99.4089,2.19015e+06,79.9739,80.2729,0
1945-08-09,795.615,209091,99.9828,2.19011e+06,80.4357,82.1499,0
1945-08-10,800.167,209119,100.562,2.19008e+06,80.9013,82.0301,0
1945-08-11,804.752,209148,101.145,2.19005e+06,81.371,81.5938,0
1945-08-12,809.373,209175,101.734,2.19002e+06,81.8447,79.8395,0
1945-08-13,814.029,209203,102.328,2.18998e+06,82.3225,79.3143,0
1945-08-14,818.722,209229,102.928,2.18995e+06,82.8047,81.0076,0
1945-08-15,823.453,209255,103.532,2.18992e+06,83.2912,84.6812,0
1945-08-16,828.223,209280,104.143,2.18989e+06,83.7823,90.5083,0
1945-08-17,833.032,209305,104.759,2.18986e+06,84.2779,80.2784,0
1945-08-18,837.882,209329,105.381,2.18983e+06,84.7782,89.3899,0
1945-08-19,842.774,209352,106.009,2.1898e+06,85.2834,88.8689,0
1945-08-20,847.709,209375,106.643,2.18978e+06,85.7935,86.6813,0
1945-08-21,852.688,209397,107.283,2.18975e+06,86.3087,88.9738,0
1945-08-22,857.712,209419,107.93,2.18972e+06,86.829,86.1146,0
1945-08-23,862.782,209440,108.583,2.1897e+06,87.3547,88.0191,0
1945-08-24,867.899,209460,109.243,2.18967e+06,87.8857,93.2742,0
1945-08-25,873.064,209479,109.91,2.18965e+06,88.4223,90.8141,0
1945-08-26,878.279,209498,110.584,2.18962e+06,88.9645,90.6602,0
1945-08-27,883.545,209517,111.265,2.1896e+06,89.5125,87.3339,0
1945-08-28,888.862,209534,111.954,2.18958e+06,90.0664,86.957,0
1945-08-29,894.232,209551,112.65,2.18955e+06,90.6263,83.1297,0
1945-08-30,899.657,209567,113.353,2.18953e+06,91.1923,92.0878,0
1945-08-31,905.136,209582,114.065,2.18951e+06,91.7646,98.9976,0
1945-09-01,910.673,209597,114.784,2.18949e+06,92.3434,95.9481,0
1945-09-02,916.267,209611,115.512,2.18947e+06,92.9287,85.1492,0
1945-09-03,921.92,209624,116.248,2.18945e+06,93.5206,96.0151,0
1945-09-04,927.634,209636,116.992,2.18944e+06,94.1194,87.9101,0
1945-09-05,933.409,209648,117.745,2.18942e+06,94.7251,88.7233,0
1945-09-06,939.248,209659,118.506,2.1894e+06,95.3379,94.604,0
1945-09-07,945.151,209669,119.277,2.18939e+06,95.9579,103.264,0
1945-09-08,951.119,209678,120.057,2.18937e+06,96.5852,105.561,0
1945-09-09,957.154,209687,120.846,2.18936e+06,97.2201,97.3678,0
1945-09-10,963.257,209695,121.645,2.18934e+06,97.8625,93.4833,0
1945-09-11,969.43,209702,122.453,2.18933e+06,98.5128,96.9521,0
1945-09-12,975.675,209708,123.271,2.18932e+06,99.1709,99.9023,0
1945-09-13,981.991,209713,124.099,2.1893e+06,99.8371,90.072,0
1945-09-14,988.382,209718,124.937,2.18929e+06,100.512,95.3281,0
1945-09-15,994.847,209721,125.786,2.18928e+06,101.194,100.154,0
1945-09-16,1001.39,209724,126.645,2.18927e+06,101.886,102.831,0
1945-09-17,1008.01,209726,127.515,2.18927e+06,102.585,102.212,0
1945-09-18,1014.71,209727,128.396,2.18926e+06,103.294,99.8952,0
1945-09-19,1021.49,209727,129.288,2.18925e+06,104.012,104.177,0
1945-09-20,1028.35,209726,130.191,2.18925e+06,104.738,99.0997,0
1945-09-21,1035.3,209725,131.106,2.18924e+06,105.474,104.886,0
1945-09-22,1042.33,209722,132.033,2.18924e+06,106.219,96.9037,0
1945-09-23,1049.45,209719,132.971,2.18923e+06,106.974,103.884,0
1945-09-24,1056.66,209714,133.921,2.18923e+06,107.739,110.18,0
1945-09-25,1063.96,209709,134.883,2.18923e+06,108.513,108.826,0
1945-09-26,1071.34,209702,135.858,2.18923e+06,109.297,104.548,0
1945-09-27,1078.83,209695,136.846,2.18923e+06,110.092,114.399,0
1945-09-28,1086.4,209686,137.846,2.18923e+06,110.896,111.081,0
1945-09-29,1094.07,209677,138.859,2.18923e+06,111.711,112.742,0
1945-09-30,1101.84,209667,139.885,2.18923e+06,112.537,105.191,0
1945-10-01,1109.71,209655,140.925,2.18924e+06,113.373,109.409,0
1945-10-02,1117.68,209642,141.978,2.18924e+06,114.221,116.071,0
1945-10-03,1125.75,209629,143.045,2.18925e+06,115.079,118.523,0
1945-10-04,1133.92,209614,144.126,2.18925e+06,115.948,122.056,0
1945-10-05,1142.2,209598,145.221,2.18926e+06,116.829,124.463,0
1945-10-06,1150.58,209581,146.33,2.18927e+06,117.721,121.556,0
1945-10-07,1159.08,209563,147.453,2.18928e+06,118.625,114.861,0
1945-10-08,1167.68,209544,148.591,2.18929e+06,119.541,123.47,0
1945-10-09,1176.39,209524,149.744,2.1893e+06,120.468,116.681,0
1945-10-10,1185.22,209502,150.912,2.18931e+06,121.408,126.324,0
1945-10-11,1194.16,209480,152.095,2.18933e+06,122.359,116.481,0
1945-10-12,1203.21,209456,153.293,2.18934e+06,123.323,136.184,0
1945-10-13,1212.39,209431,154.507,2.18936e+06,124.3,128.28,0
1945-10-14,1221.68,209405,155.736,2.18937e+06,125.289,124.604,0
1945-10-15,1231.09,209377,156.981,2.18939e+06,126.291,121.379,0
1945-10-16,1240.62,209348,158.242,2.18941e+06,127.305,126.839,0
1945-10-17,1250.28,209318,159.52,2.18943e+06,128.333,121.838,0
1945-10-18,1260.06,209287,160.813,2.18945e+06,129.373,125.916,0
1945-10-19,1269.96,209254,162.123,2.18948e+06,130.427,124.652,0
1945-10-20,1279.99,209220,163.45,2.1895e+06,131.494,126.394,0
1945-10-21,1290.16,209185,164.793,2.18953e+06,132.575,130.223,0
1945-10-22,1300.45,209148,166.153,2.18955e+06,133.669,134.06,0
1945-10-23,1310.87,209110,167.53,2.18958e+06,134.777,141.814,0
1945-10-24,1321.42,209070,168.925,2.18961e+06,135.899,133.24,0
1945-10-25,1332.11,209030,170.336,2.18964e+06,137.035,140.149,0
1945-10-26,1342.93,208987,171.765,2.18967e+06,138.184,147.616,0
1945-10-27,1353.89,208943,173.212,2.1897e+06,139.348,134.329,0
1945-10-28,1364.99,208898,174.676,2.18974e+06,140.526,139.559,0
1945-10-29,1376.22,208852,176.158,2.18977e+06,141.718,145.553,0
1945-10-30,1387.59,208803,177.657,2.18981e+06,142.924,141.348,0
1945-10-31,1399.11,208754,179.175,2.18985e+06,144.145,138.399,0
1945-11-01,1410.76,208702,180.71,2.18989e+06,145.38,142.234,0
1945-11-02,1422.56,208650,182.264,2.18993e+06,146.63,138.624,0
1945-11-03,1434.5,208595,183.835,2.18997e+06,147.895,149.483,0
1945-11-04,1446.59,208539,185.425,2.19001e+06,149.174,149.518,0
1945-11-05,1458.82,208482,187.033,2.19006e+06,150.467,149.348,0
1945-11-06,1471.19,208423,188.659,2.19011e+06,151.776,146.614,0
1945-11-07,1483.72,208362,190.304,2.19015e+06,153.099,141.569,0
1945-11-08,1496.39,208299,191.967,2.1902e+06,154.436,144.829,0
1945-11-09,1509.2,208235,193.648,2.19026e+06,155.789,150.494,0
1945-11-10,1522.17,208169,195.347,2.19031e+06,157.156,152.188,0
1945-11-11,1535.28,208102,197.065,2.19036e+06,158.538,162.723,0
1945-11-12,1548.55,208032,198.801,2.19042e+06,159.935,161.718,0
1945-11-13,1561.96,207961,200.555,2.19048e+06,161.346,165.146,0
1945-11-14,1575.52,207888,202.328,2.19054e+06,162.772,161.629,0
1945-11-15,1589.23,207814,204.118,2.1906e+06,164.212,172.037,0
1945-11-16,1603.1,207737,205.927,2.19066e+06,165.667,163.658,0
1945-11-17,1617.11,207659,207.753,2.19072e+06,167.137,171.342,0
1945-11-18,1631.27,207579,209.598,2.19079e+06,168.62,171.213,0
1945-11-19,1645.58,207497,211.46,2.19086e+06,170.118,166.489,0
1945-11-20,1660.03,207413,213.339,2.19093e+06,171.63,180.979,0
1945-11-21,1674.64,207328,215.236,2.191e+06,173.157,178.334,0
1945-11-22,1689.39,207240,217.15,2.19107e+06,174.696,172.612,0
1945-11-23,1704.3,207150,219.082,2.19115e+06,176.25,182.312,0
1945-11-24,1719.34,207059,221.03,2.19122e+06,177.817,178.712,0
1945-11-25,1734.54,206965,222.995,2.1913e+06,179.398,172.741,0
1945-11-26,1749.87,206870,224.976,2.19138e+06,180.992,189.52,0
1945-11-27,1765.35,206773,226.973,2.19146e+06,182.599,179.714,0
1945-11-28,1780.98,206673,228.986,2.19155e+06,184.218,175.243,0
1945-11-29,1796.74,206572,231.015,2.19163e+06,185.85,186.394,0
1945-11-30,1812.64,206468,233.059,2.19172e+06,187.494,181.061,0
1945-12-01,1828.68,206363,235.117,2.19181e+06,189.151,187.953,0
1945-12-02,1844.85,206255,237.19,2.1919e+06,190.818,202.973,0
1945-12-03,1861.16,206145,239.278,2.19199e+06,192.498,194.999,0
1945-12-04,1877.59,206033,241.379,2.19209e+06,194.188,187.814,0
1945-12-05,1894.16,205919,243.493,2.19219e+06,195.889,203.753,0
1945-12-06,1910.85,205803,245.62,2.19229e+06,197.6,189.493,0
1945-12-07,1927.67,205685,247.76,2.19239e+06,199.321,197.327,0
1945-12-08,1944.6,205565,249.911,2.19249e+06,201.052,200.011,0
1945-12-09,1961.66,205442,252.074,2.1926e+06,202.792,196.386,0
1945-12-10,1978.83,205318,254.247,2.1927e+06,204.54,201.34,0
1945-12-11,1996.11,205191,256.431,2.19281e+06,206.297,206.946,0
1945-12-12,2013.49,205062,258.624,2.19292e+06,208.062,196.466,0
1945-12-13,2030.98,204931,260.826,2.19304e+06,209.833,200.921,0
1945-12-14,2048.57,204797,263.036,2.19315e+06,211.611,213.695,0
1945-12-15,2066.26,204662,265.254,2.19327e+06,213.396,210.283,0
1945-12-16,2084.04,204524,267.479,2.19339e+06,215.186,217.063,0
1945-12-17,2101.9,204384,269.711,2.19351e+06,216.981,215.68,0
1945-12-18,2119.85,204241,271.947,2.19364e+06,218.78,218.018,0
1945-12-19,2137.87,204097,274.189,2.19377e+06,220.583,228.877,0
1945-12-20,2155.96,203950,276.434,2.19389e+06,222.39,225.264,0
1945-12-21,2174.13,203801,278.682,2.19402e+06,224.198,217.79,0
1945-12-22,2192.35,203650,280.933,2.19416e+06,226.009,236.605,0
1945-12-23,2210.63,203496,283.184,2.19429e+06,227.82,245.24,0
1945-12-24,2228.96,203341,285.436,2.19443e+06,229.632,224.297,0
1945-12-25,2247.33,203183,287.688,2.19457e+06,231.443,230.104,0
1945-12-26,2265.74,203022,289.938,2.19471e+06,233.253,239.6,0
1945-12-27,2284.18,202860,292.185,2.19486e+06,235.061,244.048,0
1945-12-28,2302.64,202695,294.429,2.195e+06,236.867,243.771,0
1945-12-29,2321.12,202528,296.668,2.19515e+06,238.668,238.431,0
1945-12-30,2339.61,202359,298.902,2.1953e+06,240.465,232.013,0
1945-12-31,2358.1,202188,301.129,2.19545e+06,242.256,244.261,0
1946-01-01,2376.58,202014,303.348,2.19561e+06,244.042,243.301,0
1946-01-02,2395.05,201838,305.558,2.19577e+06,245.82,238.531,0
1946-01-03,2413.5,201660,307.757,2.19593e+06,247.589,240.015,0
1946-01-04,2431.92,201480,309.946,2.19609e+06,249.35,249.629,0
1946-01-05,2450.3,201298,312.122,2.19625e+06,251.101,245.938,0
1946-01-06,2468.64,201113,314.285,2.19642e+06,252.84,259.484,0
1946-01-07,2486.92,200926,316.432,2.19659e+06,254.568,244.032,0
1946-01-08,2505.13,200738,318.563,2.19676e+06,256.283,262.211,0
1946-01-09,2523.27,200547,320.677,2.19693e+06,257.983,257.775,0
