date,I,S,inc,R,cases,ran_cases,index
1964-10-23,982.442,218184,507.732,2.97789e+06,251.232,255.742,0
1964-10-30,995.851,218814,517.991,2.97754e+06,256.308,235.047,0
1964-11-06,1014.8,219430,531.748,2.9772e+06,263.115,259.919,0
1964-11-13,1040.27,220028,549.561,2.97687e+06,271.93,285.996,0
1964-11-20,1073.35,220603,572.063,2.97656e+06,283.064,283.642,0
1964-11-27,1115.27,221150,599.986,2.97626e+06,296.88,300.281,0
1964-12-04,1167.44,221663,634.178,2.97599e+06,313.799,300.28,0
1964-12-11,1231.49,222134,675.637,2.97575e+06,334.314,340.673,0
1964-12-18,1309.32,222555,725.527,2.97555e+06,359,370.354,0
1964-12-25,1403.12,222917,785.204,2.97539e+06,388.528,383.752,0
1965-01-01,1515.48,223207,856.239,2.97528e+06,423.678,423.533,0
